url,title,subtitle,ISO_datetime
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/assaltos-no-morumbi-quadrilhas-sao-estruturadas-e-tem-receptadores-na-ponta-diz-policia.htm,"Assaltos no Morumbi: quadrilhas são estruturadas e têm receptadores na ponta, diz polícia",,2025-06-26T20:43:06.000Z
https://noticias.uol.com.br/politica/ultimas-noticias/2025/06/26/lula-turista-brasileira-indonesia-translado-corpo-ligou-pai.htm,Lula fala com pai e manda trazer corpo de Juliana Marins ao Brasil,,2025-06-26T20:42:25.000Z
https://noticias.uol.com.br/politica/ultimas-noticias/2025/06/26/tarcisio-diz-que-ira-a-ato-com-bolsonaro-na-paulista-pregar-pacificacao.htm,Tarcísio diz que irá a ato com Bolsonaro na Paulista: 'Pregar pacificação',,2025-06-26T20:41:55.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/tarcisio-diz-que-seu-objetivo-nao-e-fazer-evento-e-fazer-entrega-apos-faltar-a-ato-com-lula.htm,"Tarcísio diz que seu objetivo 'não é fazer evento, é fazer entrega' após faltar a ato com Lula",,2025-06-26T20:38:04.000Z
https://noticias.uol.com.br/politica/ultimas-noticias/2025/06/26/defesa-de-braga-netto-pede-que-oab-intervenha-em-acao-do-golpe-no-stf.htm,Defesa de Braga Netto pede que OAB intervenha em ação do golpe no STF,,2025-06-26T20:33:36.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/bolsonaro-viaja-para-mg-mesmo-com-crise-de-soluco.htm,Bolsonaro viaja para MG mesmo com crise de soluço,,2025-06-26T20:27:06.000Z
https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2025/06/26/lider-do-ira-diz-que-eua-nao-destruiram-programa-nuclear-do-pais.htm,Líder do Irã diz que EUA não destruíram programa nuclear do país,,2025-06-26T20:26:10.000Z
https://noticias.uol.com.br/confere/ultimas-noticias/2025/06/26/video-lideres-ira-fuga-aeroporto-populacao-festa-falso.htm,Vídeos não mostram fuga de líderes do Irã nem população festejando ataques,,2025-06-26T20:23:22.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/justica-italiana-condena-dirigentes-de-empresa-por-derramamento-de-produtos-quimicos-na-agua.htm,Justiça italiana condena dirigentes de empresa por derramamento de produtos químicos na água,,2025-06-26T20:21:16.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/predios-do-trafico-com-piscina-area-gourmet-e-passagem-secreta-sao-demolidos-na-rocinha.htm,"Prédios do tráfico com piscina, área gourmet e passagem secreta são demolidos na Rocinha",,2025-06-26T20:17:06.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/eua-enviara-us-30-milhoes-a-fundacao-humanitaria-de-gaza-ghf.htm,EUA enviará US$ 30 milhões à Fundação Humanitária de Gaza (GHF),,2025-06-26T20:11:22.000Z
https://noticias.uol.com.br/colunas/reinaldo-azevedo/2025/06/26/reinaldo-bolsonaro-discurso-golpista-e-a-eleicao-antecipada-de-tarcisio.htm,"Reinaldo Azevedo: Reinaldo: Bolsonaro, discurso golpista e a 'eleição' antecipada de Tarcísio",,2025-06-26T20:09:41.000Z
https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/06/26/medico-acusa-mae-por-morte-de-esposa-envenenada-em-sp-eu-seria-o-proximo.htm,Médico acusa mãe por morte de esposa envenenada em SP: 'Eu seria o próximo',,2025-06-26T20:07:11.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/casa-branca-diz-que-lider-do-ira-mantem-aparencias-ao-negar-fala-de-trump.htm,Casa Branca diz que líder do Irã 'mantém aparências' ao negar fala de Trump,,2025-06-26T20:00:16.000Z
https://noticias.uol.com.br/politica/ultimas-noticias/2025/06/26/pt-e-pl-amplamente-a-favor-como-partidos-votaram-aumento-de-deputados.htm,PT e PL amplamente a favor: como cada partido votou no aumento de deputados,,2025-06-26T19:59:26.000Z
https://noticias.uol.com.br/colunas/reinaldo-azevedo/2025/06/26/motta-atropela-governo-em-congresso-soberano-hora-da-luta-politica-lula.htm,"Reinaldo Azevedo: Motta atropela governo em Congresso 'soberano'; hora da luta política, Lula",,2025-06-26T19:54:49.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/mbl-afirma-ter-conseguido-assinaturas-suficientes-para-criar-partido-politico-missao.htm,MBL afirma ter conseguido assinaturas suficientes para criar partido político 'Missão',,2025-06-26T19:53:08.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/lula-critica-ausencia-de-tarcisio-na-favela-do-moinho-foi-convidado-e-nao-veio.htm,Lula critica ausência de Tarcísio na Favela do Moinho: 'foi convidado e não veio',,2025-06-26T19:53:05.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/nao-ha-prova-na-acusacao-dos-eua-contra-instituicoes-financeiras-mexicanas-diz-sheinbaum.htm,"'Não há prova' na acusação dos EUA contra instituições financeiras mexicanas, diz Sheinbaum",,2025-06-26T19:41:18.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/sobe-para-14-numero-de-mortos-em-deslizamento-de-terra-na-colombia.htm,Sobe para 14 número de mortos em deslizamento de terra na Colômbia,,2025-06-26T19:36:20.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/nao-e-o-padrao-dos-eua-diz-ex-marine-sobre-operacao-migratoria-contra-seu-pai.htm,"'Não é o padrão dos EUA', diz ex-marine sobre operação migratória contra seu pai",,2025-06-26T19:31:50.000Z
https://noticias.uol.com.br/politica/ultimas-noticias/2025/06/26/tarcisio-lula-eventos-habitacao-mesmo-dia.htm,"Lula vai à favela do Moinho, e Tarcísio entrega casas em SBC, berço do PT",,2025-06-26T19:28:50.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/aumento-de-deputados-na-camara-reduziria-emendas-em-r-126-milhao-ja-em-2025.htm,"Aumento de deputados na Câmara reduziria emendas em R$ 1,26 milhão já em 2025",,2025-06-26T19:23:06.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/eua-dara-us-30-milhoes-a-fundacao-humanitaria-de-gaza-ghf.htm,EUA dará US$ 30 milhões à Fundação Humanitária de Gaza (GHF),,2025-06-26T19:16:17.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/congresso-do-mexico-proibe-espetaculos-com-golfinhos-e-baleias.htm,Congresso do México proíbe espetáculos com golfinhos e baleias,,2025-06-26T19:16:17.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/ao-menos-16-mortos-e-milhares-de-comercios-saqueados-apos-manifestacoes-no-quenia.htm,Ao menos 16 mortos e milhares de lojas saqueadas após manifestações no Quênia,,2025-06-26T19:11:19.000Z
https://noticias.uol.com.br/ultimas-noticias/reuters/2025/06/26/trump-quer-mais-misseis-e-drones-menos-f-35s-em-pedido-de-orcamento-de-us893-bi.htm,"Trump quer mais mísseis e drones, menos F-35s em pedido de orçamento de US$893 bi",,2025-06-26T19:11:17.000Z
https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2025/06/26/pedidos-de-asilo-de-brasileiros-no-reino-unido-disparam-apos-endurecimento-de-regras-migratorias.htm,Pedidos de asilo de brasileiros no Reino Unido disparam após endurecimento de regras migratórias,,2025-06-26T19:11:10.000Z
https://noticias.uol.com.br/colunas/carlos-madeiro/2025/06/26/lixao-em-rio-da-veneza-peruana-afeta-cidade-do-am-e-vira-caso-diplomatico.htm,Carlos Madeiro: Lixão em rio da 'Veneza peruana' abala cidade do AM e vira caso diplomático,,2025-06-26T19:06:04.000Z
https://noticias.uol.com.br/ultimas-noticias/rfi/2025/06/26/vida-comeca-a-voltar-ao-normal-em-teera-apos-bombardeios-e-ali-khamenei-minimiza-ataque-dos-eua.htm,Vida começa a voltar ao normal em Teerã após bombardeios e Ali Khamenei minimiza ataque dos EUA,,2025-06-26T19:01:08.000Z
https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/06/26/mercedes-benz-afasta-piloto-de-truck-preso-em-operacao-da-pf.htm,Mercedes-Benz do Brasil afasta piloto de Truck preso em operação da PF,,2025-06-26T18:54:35.000Z
https://noticias.uol.com.br/colunas/reinaldo-azevedo/2025/06/26/reinaldo-direita-quer-impedir-governo-de-governar-e-preciso-reagir-agora.htm,Reinaldo Azevedo: Reinaldo: Direita quer impedir governo de governar. É preciso reagir agora,,2025-06-26T18:42:10.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/eua-dara-us-30-milhoes-a-fundacao-humanitaria-de-gaza-diz-departamento-de-estado.htm,"EUA dará US$ 30 milhões à Fundação Humanitária de Gaza, diz Departamento de Estado",,2025-06-26T18:41:17.000Z
https://noticias.uol.com.br/comprova/ultimas-noticias/2025/06/26/lula-nao-declarou-apoio-ao-ira-na-guerra-video-foi-gerado-por-ia.htm,"Lula não declarou apoio ao Irã na guerra, vídeo foi gerado por  IA",,2025-06-26T18:41:15.000Z
